Indicador,"Agropecuario, pesca y minería",Industrias manufactureras,"Energía eléctrica, gas y agua",Construcción,"Comercio, alojamiento y suministro de comidas y bebidas","Transporte y almacenamiento, información y comunicaciones",Otros servicios,Impuestos menos subvenciones,Producto bruto interno
Área,Actividad económica,Actividad económica,Actividad económica,Actividad económica,Actividad económica,Actividad económica,Actividad económica,Actividad económica,Actividad económica
Frecuencia,Q-DEC,Q-DEC,Q-DEC,Q-DEC,Q-DEC,Q-DEC,Q-DEC,Q-DEC,Q-DEC
Moneda,UYU,UYU,UYU,UYU,UYU,UYU,UYU,UYU,UYU
Inf. adj.,Const. 2016,Const. 2016,Const. 2016,Const. 2016,Const. 2016,Const. 2016,Const. 2016,Const. 2016,Const. 2016
Unidad,Millones,Millones,Millones,Millones,Millones,Millones,Millones,Millones,Millones
Seas. Adj.,NSA,NSA,NSA,NSA,NSA,NSA,NSA,NSA,NSA
Tipo,Flujo,Flujo,Flujo,Flujo,Flujo,Flujo,Flujo,Flujo,Flujo
Acum. períodos,1,1,1,1,1,1,1,1,1
2005-12-31,29271.59605647507,37188.26373807618,10629.58217696424,17344.460246148665,40178.91345396243,10088.7080674903,138258.0877834671,26396.181787245238,297663.6405040661
2006-03-31,24519.8829062956,33153.462104973136,7648.403173497049,14951.267681633446,35863.40481895377,10110.91283809707,140239.96007382256,25094.715324572913,277336.1030499044
2006-06-30,22709.71693958664,34723.55072153223,5090.987678937551,15377.299962495637,36204.95142110891,10470.281080249266,135047.79149341048,26188.88090886582,274406.3379929311
2006-09-30,22010.564380871176,35062.42020019774,7356.61323730543,15671.625071143582,36996.232351951316,10711.39272368372,136324.2135119984,26385.344100885657,278901.2249776582
2006-12-31,28917.83733006336,37196.65248564532,7469.5345979515705,17536.85894711465,41812.38499704655,11502.972990842778,139537.9164645468,29598.758468080425,303970.7464484675
2007-03-31,21999.94314065643,36976.99284210897,8258.174176507244,14830.892947858993,38088.050282298944,11602.823656752238,143020.2090445286,27370.050548117353,289922.50463775964
2007-06-30,21259.85860838366,35505.099285460165,11793.635216887753,17010.513212429825,37568.09513078915,11924.661718357844,140226.82881535444,27767.702075506193,291602.3291833071
2007-09-30,19262.851344512972,38167.02466735396,9541.044489637789,17185.935013768692,41987.075393068466,12556.726833798219,142000.26194324112,29469.36557959972,299916.87921021384
2007-12-31,26132.616420043923,41123.50647848737,11816.162997435978,20447.17838220214,46372.4241611276,13603.438953303203,142847.16009210146,32540.387703755503,327393.6243290274
2008-03-31,21383.197572900557,38555.60943804032,4777.025477763632,15629.560859710646,42618.87359210794,14439.187832072947,147724.89071857306,30328.103387478026,305897.4964183321
2008-06-30,21174.747622728686,41154.940222953264,4015.77316794398,17871.021384424057,43271.452586165135,15484.4158814027,144961.31385492638,31886.005040846507,313496.3484580985
2008-09-30,20897.32988731569,41720.67849482555,5854.238565921647,18135.612264656487,46651.491151178714,16510.600581289116,147786.20769554246,33186.99340437914,325071.5768815066
2008-12-31,27076.468168270374,42690.36913282183,5615.176204717071,19673.423421005504,50956.33761810173,18488.60120880761,153427.73534525078,36390.112794795845,351117.6881250446
2009-03-31,21795.209892893123,39359.4484015204,2976.9969434947116,17088.564050196732,43339.464924656204,17325.671263888267,153243.0856586468,31178.601258480965,318272.3460281336
2009-06-30,21668.423545608784,43157.566012198804,1113.0993882969033,18623.577421891965,43092.05073735008,17956.375832653615,149463.84612370568,31888.646936931927,322343.03209309553
2009-09-30,22074.272798601476,44531.784056830715,6422.347442255665,18616.76527859405,46542.734872063826,18906.228908948844,151834.608055309,33685.84101635866,339340.6412652561
2009-12-31,28937.2309375755,45675.459586535915,12097.973270890605,18876.387020102866,52241.0334446919,20396.228115681344,155581.8771916352,37571.574021192886,370605.0845613597
2010-03-31,22406.970951971623,42637.20290290365,12459.581191086552,16841.12006439807,47458.68610223457,20132.356988537413,156794.02839827724,34594.12120218975,349163.3918679138
2010-06-30,21369.14071508566,45052.844612657645,10602.858519357707,18911.85568700107,49730.94415562952,21216.438550649094,153581.04739199023,36272.6094932556,356110.4471392035
2010-09-30,22452.668053040434,43590.41794874356,11731.063084004256,19071.208776524898,51581.05124887379,21572.227039934358,155316.3804573138,37563.65631452989,362025.9380633324
2010-12-31,28474.673654764996,45862.62069275,8010.827784432853,20163.88004034193,57963.55716606386,22851.921621036872,162235.7161437834,42258.45730139727,388651.142462984
2011-03-31,24761.238763388028,44542.64575498497,4601.142502678766,17158.2610222237,53205.03395539323,22457.911327091933,165977.67561115403,39101.305803935655,368875.55163935234
2011-06-30,23697.040115805547,47218.8625707231,7427.493078704058,18370.776943624296,52384.52919224025,23298.980193651238,160650.46845529514,39820.69534926678,372718.5745397191
2011-09-30,24072.45380545743,46178.84280177194,13403.66413176281,20119.960710933516,55816.21793788568,24151.525895785322,163455.57456453005,41976.65783019318,388847.4724605772
2011-12-31,32674.978877301714,42704.945186913836,7001.2440924671755,21169.070633305422,59851.46595198541,25036.777528228424,166451.7453157662,44978.71945924536,400667.4440926116
2012-03-31,24584.808024962065,41798.237166967185,3681.0530544266044,19722.374890531475,55605.37519576413,25057.60221737636,171140.78268356915,42210.21551524645,381150.44364898483
2012-06-30,23396.663679234185,44674.071339673006,2679.981350419538,23173.335688790077,55107.049205269985,25699.544202414647,166556.46280265128,42497.419559977614,383620.8963066101
2012-09-30,23763.860426984094,43825.88733041598,8445.298887982535,22678.0475171094,60037.411763819546,26530.363714675896,169623.68805375227,44715.8799844718,399715.1518223684
2012-12-31,32564.743039774352,43211.625134448004,10510.697763017499,23769.601755417287,62989.12730951621,27182.31752086536,172288.3677998093,47143.65502206225,420795.9253209944
2013-03-31,26114.999611460935,41985.590088426135,10093.362959123067,20666.771908200633,57545.52968455367,26025.271787533922,175070.61464549697,43011.120847515835,396409.05712370237
2013-06-30,23953.496686025373,44437.34682289211,9423.108623626813,23096.247917743094,60760.4272001982,27847.866667585677,173035.04389554064,44762.332222766905,406557.0593209325
2013-09-30,23461.98971452353,43402.28985448044,10165.023736696021,22388.2761117856,64368.20134903023,28272.454675654833,175242.60813341904,46047.782346732245,412709.39034976333
2013-12-31,32872.468715809824,45763.48740297685,9474.79547280451,23986.08462842596,69831.75305915714,29576.079324148697,179506.6026849231,49842.189123736774,443124.99478957633
2014-03-31,26083.084974925474,40810.552067590994,9793.951284201414,20993.242701958614,60176.595543679934,28492.005580590172,182235.76682406027,45006.229924352985,409420.2123122375
2014-06-30,23772.357882811128,44699.370411397635,11921.119541858468,23218.317632911636,61899.46589728187,30196.22745692557,178723.45951980114,47182.27328641689,422050.2560246877
2014-09-30,23593.56070745466,47305.35004509884,12079.769109973888,22313.39642532328,64615.8569764716,29955.740096944748,180348.8443130236,47965.834209989676,428745.19200323086
2014-12-31,32726.85106499758,50121.79047800088,11495.674709577574,24259.913421147507,64379.50179624647,31342.54827464484,185079.05457346683,50369.813975994395,452309.92638775933
2015-03-31,26171.71715905152,45382.56056885162,11780.241745001282,19998.517236157368,60915.349252991546,30933.787423563754,185713.51029685233,46936.96377303389,425927.27978915325
2015-06-30,23182.818215911848,48595.898626278286,5398.245944663931,21731.63766534259,58939.46911599266,31294.905534159967,181875.78527879194,46619.570833145546,418292.3801115726
2015-09-30,24637.615519280116,48193.67906746787,13013.929131619177,21652.97882434741,59331.599100650776,31242.81822165703,182912.8132435138,47234.845386762485,428272.1941254387
2015-12-31,30268.328516022335,49725.588383237,12052.368819707233,21903.79405621182,61834.17272410438,32333.72042284468,186944.37590020007,49726.307237846064,446382.77157717536
2016-03-31,25638.01621716319,45471.4528284548,12776.528760703073,19589.691202482798,56720.508272289095,33000.94886340256,186334.9913373576,46452.04054134322,425984.1780231963
2016-06-30,32038.08057396251,45778.87987016788,12613.091464380515,20425.673298223286,60138.65907732806,38373.25658371445,174076.56266403696,46553.63797772601,429997.8415095397
2016-09-30,22843.835939348566,46542.7028657429,12117.53138608587,21787.529022385574,56659.313686444,35030.070100867095,173156.9572754489,46547.58368465219,414685.52396097506
2016-12-31,39976.753601171135,51429.10864885631,9395.594434833944,22603.555366422745,57458.99608687365,38858.9625822161,185981.0178098885,50034.72237327789,455738.71090354025
2017-03-31,27551.638218424272,43894.96871828992,13012.844087283316,18648.955810045896,62092.23495936889,37119.17281314111,192283.34727694836,49224.136554141696,443827.29843764345
2017-06-30,34046.48567816327,43650.75803668177,12191.390743361806,19294.55213676175,62481.11174908977,41751.83059454313,178441.9296150628,48019.16897413212,439877.22752779635
2017-09-30,22550.78005333165,45122.485155837036,11130.767555594117,18920.349760861063,59926.32619891884,39206.457240333235,176529.68105579528,46767.47495502251,420154.32197569386
2017-12-31,26446.133344837395,48664.269820114394,8853.355528748147,20319.213918412894,61794.34515663864,43379.798183389736,190075.81679985346,51116.1200801587,450649.0528321534
2018-03-31,27047.290357163474,45542.229082294245,12176.810250358492,17254.80257405425,59167.51028780716,38832.65992056891,194252.12727723562,50091.82537404666,444365.2551235289
2018-06-30,27908.61969285289,51053.01017794527,11431.661242886034,17801.090481802203,57370.92253619648,40614.57659612392,182105.39173249825,48828.333921046666,437113.6063813517
2018-09-30,22239.07833109721,46504.964964288985,11914.463136031769,18626.22662013571,55942.7712639261,38822.445400872,180159.06303688674,48561.59967242123,422770.6124256597
2018-12-31,38330.784761175426,48739.04032517366,11440.589032539332,20075.13557978349,57910.31889413843,41592.162900545474,190658.3821017596,49896.9325509679,458643.3461460834
2019-03-31,26621.934022467147,42891.69291001135,14221.880555835054,17412.61460628185,57196.791117490255,39494.57034653649,191178.5279356863,48651.05116444854,437669.062658757
2019-06-30,33855.49202904693,47491.231354293806,12565.586646237682,18521.35629196865,59053.36817715213,43586.299874877965,182051.37766823295,49394.0313729488,446518.74341475894
2019-09-30,22718.028963959394,46592.873114151436,13495.975630695435,19174.34114714786,56611.047240764645,40418.48747498444,180620.22146454235,49077.12319406041,428708.09823030594
2019-12-31,31977.78950963207,47786.43173405229,12862.129535369942,22517.139353345618,59019.98335872389,41926.01696400532,189618.079056149,50467.353991530945,456174.9235028091
2020-03-31,25349.630881277903,42004.599440932245,12391.275637247982,18588.779679964002,56957.695301307846,37747.05494295921,187933.2569633664,48217.23053596629,429189.5233830218
2020-06-30,31476.70680249676,41113.24661606269,11505.012826808099,17639.10354789678,48573.780542891785,37340.6792817543,158975.66202324757,42515.09811987499,389139.289761033
2020-09-30,23419.712714948022,44747.50750839671,12576.855693926933,18563.75163939395,51063.75949081587,38050.48395027248,169231.24183651153,46342.12581065364,403995.4386449192
2020-12-31,34467.623908221394,46552.1092407879,10047.359253907525,24195.305184200457,54090.1004315675,41601.41203866043,182247.7686917499,49899.968849886274,443101.64759898133
2021-03-31,27980.122351418366,42277.739883094066,11640.7946149854,19193.939610514655,53562.38786187032,36009.51968629121,178373.0753616979,47966.61649905165,417004.19586892356
